nct_id,reached_fda_milestone
NCT00223301,False
NCT00223704,False
NCT00223977,False
NCT00224107,False
NCT00224120,False
NCT00224133,True
NCT00224471,False
NCT00224484,False
NCT00224523,False
NCT00225017,False
NCT00225186,False
NCT00225264,False
NCT00225316,False
NCT00225615,False
NCT00225732,False
NCT00225823,False
NCT00225979,False
NCT00226369,False
NCT00226395,False
NCT00226434,False
NCT00226655,False
NCT00226707,False
NCT00226759,False
NCT00226772,False
NCT00227279,False
NCT00227318,False
NCT00227747,True
NCT00227864,False
NCT00228059,False
NCT00228410,False
NCT00228514,False
NCT00228917,False
NCT00229073,False
NCT00229216,False
NCT00229424,False
NCT00229541,False
NCT00229944,False
NCT00230698,False
NCT00230711,False
NCT00230776,False
NCT00230984,False
NCT00231062,False
NCT00231179,False
NCT00231257,False
NCT00231270,False
NCT00231595,False
NCT00232037,False
NCT00232050,False
NCT00232089,False
NCT00232414,False
NCT00232596,False
NCT00232648,False
NCT00232752,False
NCT00232765,False
NCT00232791,False
NCT00232830,False
NCT00232934,False
NCT00233025,False
NCT00233324,False
NCT00233376,False
NCT00233402,False
NCT00233441,False
NCT00233571,False
NCT00233597,False
NCT00233662,False
NCT00233831,False
NCT00233896,False
NCT00234429,False
NCT00234533,False
NCT00234793,False
NCT00234910,False
NCT00235144,False
NCT00235391,False
NCT00235677,False
NCT00235716,False
NCT00235755,False
NCT00236067,False
NCT00236184,False
NCT00236197,False
NCT00236249,False
NCT00236275,False
NCT00236392,False
NCT00236418,False
NCT00236431,False
NCT00236444,False
NCT00236457,False
NCT00236470,False
NCT00236496,False
NCT00236509,False
NCT00236522,False
NCT00236535,False
NCT00236587,False
NCT00236639,False
NCT00236665,False
NCT00236704,False
NCT00236756,False
NCT00236769,False
NCT00236782,False
NCT00236808,False
NCT00236821,False
NCT00236834,False
NCT00236886,False
NCT00236938,False
NCT00236964,False
NCT00237003,False
NCT00237484,False
NCT00237614,False
NCT00237770,False
NCT00237913,False
NCT00238381,False
NCT00238524,False
NCT00238784,False
NCT00238940,False
NCT00239031,False
NCT00239070,False
NCT00239330,False
NCT00239356,True
NCT00239382,False
NCT00239395,False
NCT00239447,False
NCT00239967,False
NCT00240045,False
NCT00240279,False
NCT00240318,False
NCT00240331,False
NCT00240409,False
NCT00240461,False
NCT00240487,False
NCT00240617,False
NCT00240721,False
NCT00240786,False
NCT00240877,False
NCT00241007,False
NCT00241020,True
NCT00241332,False
NCT00241384,False
NCT00241501,False
NCT00241527,False
NCT00241540,False
NCT00241553,False
NCT00241722,False
NCT00242294,False
NCT00242307,False
NCT00242320,False
NCT00242567,True
NCT00242606,False
NCT00242775,False
NCT00242801,False
NCT00242840,False
NCT00243139,False
NCT00243685,False
NCT00243711,False
NCT00243867,False
NCT00243945,False
NCT00244049,False
NCT00244309,False
NCT00244387,False
NCT00244439,False
NCT00244608,False
NCT00244842,False
NCT00245050,False
NCT00245154,True
NCT00245271,False
NCT00245388,False
NCT00245570,False
NCT00245661,False
NCT00245908,False
NCT00245921,False
NCT00246155,False
NCT00246207,False
NCT00246246,False
NCT00246935,False
NCT00247273,False
NCT00247312,False
NCT00247390,False
NCT00248170,True
NCT00248612,True
NCT00248625,False
NCT00248651,False
NCT00248781,False
NCT00249015,False
NCT00249041,False
NCT00249197,False
NCT00249210,False
NCT00249236,False
NCT00249249,False
NCT00249353,False
NCT00249821,False
NCT00249860,False
NCT00249912,False
NCT00249925,False
NCT00250276,False
NCT00250367,False
NCT00250432,False
NCT00250458,False
NCT00250562,False
NCT00250601,False
NCT00250614,False
NCT00250627,False
NCT00250653,False
NCT00250679,False
NCT00251082,False
NCT00251134,False
NCT00251459,False
NCT00251719,False
NCT00251823,False
NCT00251901,False
NCT00251914,False
NCT00251927,False
NCT00251979,False
NCT00251992,False
NCT00252070,False
NCT00252226,False
NCT00252330,False
NCT00252343,False
NCT00252421,False
NCT00252564,True
NCT00252616,False
NCT00252694,False
NCT00252707,False
NCT00253162,False
NCT00253214,False
NCT00253331,False
NCT00253591,False
NCT00253747,False
NCT00253955,False
NCT00254046,False
NCT00254163,True
NCT00254202,False
NCT00254774,False
NCT00254878,False
NCT00254956,False
NCT00254982,False
NCT00255099,False
NCT00255372,False
NCT00255385,False
NCT00255567,False
NCT00256139,False
NCT00256178,False
NCT00256204,False
NCT00256698,True
NCT00256867,False
NCT00257010,False
NCT00257062,False
NCT00257075,False
NCT00257140,False
NCT00257205,False
NCT00257257,False
NCT00257491,False
NCT00257530,False
NCT00257660,False
NCT00257686,False
NCT00257764,False
NCT00257868,False
NCT00257972,False
NCT00258102,False
NCT00258596,False
NCT00258713,False
NCT00258843,False
NCT00258895,False
NCT00258986,False
NCT00259064,False
NCT00259077,False
NCT00259220,False
NCT00259272,False
NCT00259376,False
NCT00259454,False
NCT00259480,False
NCT00259766,False
NCT00259779,False
NCT00259831,False
NCT00259974,False
NCT00260013,False
NCT00260429,True
NCT00260481,False
NCT00260884,False
NCT00260923,False
NCT00260988,False
NCT00261118,False
NCT00261170,False
NCT00261495,False
NCT00261521,False
NCT00261573,False
NCT00261690,False
NCT00261703,False
NCT00261716,False
NCT00262080,False
NCT00262106,False
NCT00262236,False
NCT00262249,False
NCT00262288,False
NCT00262379,False
NCT00262522,False
NCT00262782,False
NCT00262795,True
NCT00262847,False
NCT00263315,False
NCT00263679,False
NCT00264459,False
NCT00264485,False
NCT00264537,False
NCT00264615,False
NCT00264654,False
NCT00264797,False
NCT00264810,False
NCT00264927,False
NCT00265083,True
NCT00265343,False
NCT00265356,False
NCT00265395,False
NCT00265447,False
NCT00265642,True
NCT00265759,True
NCT00265811,False
NCT00265837,False
NCT00266032,False
NCT00266136,False
NCT00266578,False
NCT00266591,False
NCT00266747,False
NCT00266799,False
NCT00266825,False
NCT00267033,False
NCT00267150,False
NCT00267670,False
NCT00268177,False
NCT00268216,False
NCT00268697,False
NCT00268879,False
NCT00268892,True
NCT00268944,False
NCT00268957,False
NCT00268983,False
NCT00269087,False
NCT00269113,False
NCT00269581,False
NCT00269724,False
NCT00269763,False
NCT00269841,False
NCT00269854,False
NCT00269893,False
NCT00269932,False
NCT00270127,False
NCT00270166,False
NCT00270192,False
NCT00270348,False
NCT00270361,False
NCT00270374,False
NCT00270504,False
NCT00270816,False
NCT00271193,False
NCT00271258,False
NCT00271284,False
NCT00271310,False
NCT00271414,False
NCT00271453,False
NCT00271492,False
NCT00271960,False
NCT00272051,False
NCT00272090,False
NCT00272103,False
NCT00272428,False
NCT00272675,False
NCT00272779,False
NCT00272792,True
NCT00272948,False
NCT00272974,False
NCT00273052,False
NCT00273299,False
NCT00273377,False
NCT00273533,False
NCT00273546,False
NCT00273650,False
NCT00274014,False
NCT00274053,False
NCT00274118,False
NCT00274131,False
NCT00274235,False
NCT00274326,False
NCT00274534,False
NCT00274586,False
NCT00274677,False
NCT00274937,True
NCT00275132,False
NCT00275210,False
NCT00275236,False
NCT00275457,False
NCT00275821,False
NCT00275938,False
NCT00276315,False
NCT00276341,False
NCT00276380,False
NCT00276458,False
NCT00276484,False
NCT00276900,False
NCT00277264,False
NCT00277498,False
NCT00277537,True
NCT00277602,False
NCT00277641,True
NCT00277667,False
NCT00277810,False
NCT00277823,False
NCT00278941,False
NCT00278954,False
NCT00279045,False
NCT00279110,False
NCT00279162,False
NCT00279175,False
NCT00279292,False
NCT00279344,False
NCT00279617,False
NCT00279916,False
NCT00280046,False
NCT00280475,False
NCT00280566,False
NCT00280696,False
NCT00280943,False
NCT00281658,False
NCT00281697,False
NCT00281918,True
NCT00282269,False
NCT00282386,False
NCT00282724,False
NCT00282776,False
NCT00282984,False
NCT00282997,False
NCT00283179,False
NCT00283335,False
NCT00283582,False
NCT00283699,False
NCT00284687,False
NCT00284778,False
NCT00285350,False
NCT00285376,False
NCT00286091,False
NCT00286104,False
NCT00286117,False
NCT00286143,False
NCT00286221,False
NCT00286455,False
NCT00286468,False
NCT00286481,False
NCT00286494,False
NCT00286741,False
NCT00286962,False
NCT00287079,False
NCT00287092,False
NCT00287573,False
NCT00288080,True
NCT00288379,False
NCT00288418,False
NCT00288509,True
NCT00288678,False
NCT00288730,False
NCT00289198,False
NCT00289250,False
NCT00289406,False
NCT00289497,False
NCT00289744,False
NCT00289848,False
NCT00289874,False
NCT00289939,False
NCT00290264,False
NCT00290277,False
NCT00290290,False
NCT00290589,False
NCT00290823,True
NCT00291148,False
NCT00291226,False
NCT00291343,False
NCT00291369,False
NCT00291499,False
NCT00291590,False
NCT00292253,False
NCT00292266,False
NCT00292279,False
NCT00292409,False
NCT00292461,False
NCT00292474,False
NCT00292591,False
NCT00292708,False
NCT00292981,False
NCT00293020,False
NCT00293033,False
NCT00293267,False
NCT00293358,False
NCT00293540,False
NCT00293644,False
NCT00293800,False
NCT00294047,False
NCT00294385,False
NCT00294450,False
NCT00294593,False
NCT00294619,False
NCT00294658,False
NCT00294710,False
NCT00295061,False
NCT00295217,False
NCT00295620,True
NCT00295633,False
NCT00295763,False
NCT00296322,False
NCT00296348,True
NCT00296361,False
NCT00296465,False
NCT00296478,True
NCT00296517,False
NCT00296595,False
NCT00296608,True
NCT00297102,False
NCT00297115,False
NCT00297648,True
NCT00297791,False
NCT00297882,False
NCT00298038,True
NCT00298415,False
NCT00298558,False
NCT00298623,False
NCT00298727,False
NCT00298974,False
NCT00299013,False
NCT00299039,False
NCT00299104,True
NCT00299130,True
NCT00299325,False
NCT00299546,False
NCT00299715,False
NCT00299806,False
NCT00300261,False
NCT00300274,True
NCT00300378,False
NCT00300404,False
NCT00300755,False
NCT00300937,False
NCT00301223,False
NCT00301366,False
NCT00301522,False
NCT00301561,False
NCT00302081,False
NCT00302263,False
NCT00302640,False
NCT00302666,False
NCT00302822,False
NCT00303706,False
NCT00304356,False
NCT00304499,False
NCT00304759,False
NCT00305188,True
NCT00305487,False
NCT00305539,False
NCT00305968,False
NCT00306241,False
NCT00306384,True
NCT00306527,False
NCT00306592,False
NCT00306722,False
NCT00306787,False
NCT00306800,False
NCT00307034,False
NCT00307047,False
NCT00307164,False
NCT00307515,False
NCT00307684,False
NCT00307788,False
NCT00308191,False
NCT00308347,False
NCT00308503,False
NCT00308581,True
NCT00308867,False
NCT00309075,False
NCT00309088,True
NCT00309192,True
NCT00309218,False
NCT00309335,False
NCT00309361,False
NCT00309387,False
NCT00309491,False
NCT00309621,False
NCT00309686,False
NCT00309751,False
NCT00309790,False
NCT00309816,False
NCT00309972,False
NCT00310375,False
NCT00310466,False
NCT00310492,False
NCT00310531,False
NCT00310609,False
NCT00310791,False
NCT00310804,False
NCT00311376,False
NCT00311389,False
NCT00311415,False
NCT00311636,False
NCT00311831,False
NCT00312000,False
NCT00312117,False
NCT00312520,False
NCT00312572,False
NCT00312806,False
NCT00312819,False
NCT00312845,False
NCT00312884,False
NCT00312988,False
NCT00313001,False
NCT00313131,False
NCT00313313,False
NCT00313378,False
NCT00313716,False
NCT00313833,False
NCT00313911,False
NCT00313963,False
NCT00314145,False
NCT00314171,False
NCT00314184,False
NCT00314314,False
NCT00314379,False
NCT00314431,False
NCT00314704,False
NCT00314860,False
NCT00315055,False
NCT00315198,False
NCT00315302,False
NCT00315328,False
NCT00315718,False
NCT00315796,False
NCT00315926,False
NCT00316082,False
NCT00316095,False
NCT00316342,False
NCT00316784,False
NCT00316810,False
NCT00316914,True
NCT00316927,False
NCT00317109,False
NCT00317135,False
NCT00317148,False
NCT00317161,False
NCT00317226,False
NCT00317239,False
NCT00317499,False
NCT00317642,False
NCT00318422,False
NCT00318448,False
NCT00318461,True
NCT00318669,False
NCT00318812,False
NCT00318942,False
NCT00319020,False
NCT00319111,False
NCT00319306,False
NCT00319358,False
NCT00319501,False
NCT00319566,False
NCT00319709,False
NCT00319774,False
NCT00319852,False
NCT00319982,False
NCT00319995,False
NCT00320268,False
NCT00320385,False
NCT00320424,False
NCT00320463,False
NCT00320593,False
NCT00320957,False
NCT00321126,False
NCT00321165,False
NCT00321178,False
NCT00321451,False
NCT00321490,False
NCT00321984,False
NCT00322062,False
NCT00322101,True
NCT00322153,False
NCT00322322,False
NCT00322335,False
NCT00322478,False
NCT00322556,False
NCT00322569,False
NCT00322595,False
NCT00323037,False
NCT00323050,False
NCT00323154,False
NCT00323284,False
NCT00323531,False
NCT00323804,False
NCT00323830,False
NCT00324155,False
NCT00324285,False
NCT00324350,False
NCT00324363,False
NCT00324584,False
NCT00324727,False
NCT00324805,True
NCT00324974,False
NCT00325143,False
NCT00325273,False
NCT00325364,False
NCT00325481,False
NCT00325780,False
NCT00325858,False
NCT00326027,False
NCT00326053,False
NCT00326118,False
NCT00326248,False
NCT00326391,False
NCT00326768,False
NCT00327145,False
NCT00327184,False
NCT00327392,False
NCT00327444,False
NCT00327587,False
NCT00327769,False
NCT00328380,False
NCT00328484,False
NCT00328523,False
NCT00328770,False
NCT00328978,False
NCT00329147,False
NCT00329173,False
NCT00329355,False
NCT00329459,False
NCT00329745,False
NCT00330096,False
NCT00330317,True
NCT00330369,False
NCT00330473,False
NCT00330694,False
NCT00330772,False
NCT00330876,False
NCT00330902,False
NCT00330928,False
NCT00331097,True
NCT00331123,False
NCT00331149,False
NCT00331214,False
NCT00331240,False
NCT00331305,False
NCT00331500,False
NCT00331851,False
NCT00331864,False
NCT00332059,False
NCT00332072,False
NCT00332202,False
NCT00332384,False
NCT00332436,False
NCT00332540,False
NCT00332709,True
NCT00332735,False
NCT00332878,False
NCT00333021,False
NCT00333151,False
NCT00333164,False
NCT00333203,False
NCT00333268,False
NCT00333788,False
NCT00333814,False
NCT00333840,False
NCT00334165,False
NCT00334334,False
NCT00334880,False
NCT00335283,False
NCT00335374,False
NCT00335725,False
NCT00335738,False
NCT00335894,False
NCT00335933,False
NCT00336180,False
NCT00336245,False
NCT00336336,False
NCT00336492,False
NCT00336505,False
NCT00336661,False
NCT00336713,False
NCT00336830,False
NCT00337285,False
NCT00337324,False
NCT00337467,False
NCT00337597,False
NCT00337727,False
NCT00337779,False
NCT00337805,False
NCT00337818,False
NCT00338260,False
NCT00338286,False
NCT00338715,False
NCT00338832,False
NCT00338897,False
NCT00339625,False
NCT00339768,False
NCT00340379,False
NCT00340834,False
NCT00341055,False
NCT00341328,False
NCT00343252,False
NCT00343616,False
NCT00343811,False
NCT00343850,False
NCT00343902,False
NCT00344526,False
NCT00344968,True
NCT00345098,False
NCT00345579,False
NCT00345618,False
NCT00345631,False
NCT00345644,False
NCT00345969,False
NCT00346034,True
NCT00346164,True
NCT00346333,False
NCT00346424,False
NCT00346437,False
NCT00346736,False
NCT00347061,False
NCT00347295,False
NCT00347321,False
NCT00347360,False
NCT00347386,False
NCT00347477,False
NCT00347685,False
NCT00347932,False
NCT00347945,False
NCT00348374,False
NCT00348504,False
